funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,18,1.842186292000406,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,18,0.4301017079997109,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,18,0.47461774999828776,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,18,0.4226311669990537,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,18,0.46036137500050245,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.3,19,1.7964977910014568,233
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.3,19,1.7971483750006882,233
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.3,19,1.8119975830049952,233
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.3,19,1.7986700830006157,233
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.3,19,0.45448441700136755,233
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.3,19,0.49655920800432796,233
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.3,19,0.4464106669984176,233
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.3,19,0.5505870420020074,233
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.3,19,1.7874411669981782,233
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.3,19,1.7912200409991783,233
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.3,19,1.790633083001012,233
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.3,19,1.7810285839950666,233
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.3,19,0.3959527499973774,233
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.3,19,0.4044718750010361,233
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.3,19,0.4212884579974343,233
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.3,19,0.4007655000023078,233
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.3,19,1.8262589590012794,233
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.3,19,1.7901822499989066,233
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.3,19,1.8065724580010283,233
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.3,19,1.8461950830023852,233
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.3,19,0.4241859169997042,233
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.3,19,0.46876620799594093,233
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.3,19,0.41434312499768566,233
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.3,19,0.4301315409975359,233
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.3,19,1.766083125003206,233
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.3,19,1.802384708003956,233
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.3,19,1.7898815410007956,233
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,19,1.8283644170005573,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,19,0.42599295800027903,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,19,0.43702850000408944,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,19,0.4506981660015299,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,19,0.5023503749980591,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.3,20,1.8121014999996987,233
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.3,20,1.8006140840006992,233
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.3,20,1.8207519589996082,233
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.3,20,1.7915468749997672,233
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.3,20,0.48348879200057127,233
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.3,20,0.4578854589999537,233
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.3,20,0.4708692920030444,233
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.3,20,0.4592057920017396,233
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.3,20,1.7727011669994681,233
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.3,20,1.8011392499975045,233
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.3,20,1.7772185829962837,233
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.3,20,1.8132192499979283,233
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.3,20,0.4004074589975062,233
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.3,20,0.43375395800103433,233
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.3,20,0.39039449999836506,233
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.3,20,0.4287007500024629,233
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.3,20,1.779507958002796,233
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.3,20,1.7864777079958003,233
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.3,20,1.8444578330017976,233
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.3,20,1.8311778749994119,233
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.3,20,0.42536295800528023,233
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.3,20,0.43066591700335266,233
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.3,20,0.4138510829943698,233
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.3,20,0.428623375002644,233
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.3,20,1.8636730830039596,233
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.3,20,1.785843665995344,233
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.3,20,1.807051040996157,233
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,20,1.7728274590044748,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,20,0.42495229199994355,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,20,0.43271512500359677,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,20,0.4505450840006233,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,20,0.4312627920007799,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.3,21,1.8063334580001538,233
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.3,21,1.7897244580017286,233
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.3,21,1.7969470829993952,233
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.3,21,1.8233620419996441,233
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.3,21,0.4517109999942477,233
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.3,21,0.4911556250008289,233
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.3,21,0.4453235830005724,233
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.3,21,0.4643543749989476,233
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.3,21,1.8018537500029197,233
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.3,21,1.7970768750019488,233
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.3,21,1.818167582998285,233
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.3,21,1.7986938750036643,233
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.3,21,0.3958297080025659,233
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.3,21,0.4272429580014432,233
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.3,21,0.3929164170040167,233
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.3,21,0.43527562500094064,233
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.3,21,1.8567747499982943,233
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.3,21,1.7912152909993893,233
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.3,21,1.7774912090026191,233
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.3,21,1.818248332994699,233
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.3,21,0.427087667005253,233
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.3,21,0.43774841599952197,233
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.3,21,0.4856064170016907,233
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.3,21,0.4341620410050382,233
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.3,21,1.8231501250047586,233
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.3,21,1.7981710000021849,233
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.3,21,1.823607833001006,233
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,21,1.8325252499998896,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,21,0.4292941250023432,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,21,0.4669332499979646,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,21,0.4239957919999142,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,21,0.43759175000013784,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.3,22,1.7829754589984077,233
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.3,22,1.8164238750032382,233
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.3,22,1.8297520000051009,233
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.3,22,1.7779787920007948,233
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.3,22,0.45328137499745935,233
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.3,22,0.49643325000215555,233
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.3,22,0.44702108400088036,233
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.3,22,0.4933400830050232,233
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.3,22,1.7810002499973052,233
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.3,22,1.7763502079978934,233
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.3,22,1.8057436250019236,233
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.3,22,1.8671605419949628,233
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.3,22,0.39176708300510654,233
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.3,22,0.44701733300462365,233
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.3,22,0.38443541600281605,233
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.3,22,0.39933966700482415,233
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.3,22,1.8115215840007295,233
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.3,22,1.7749592499967548,233
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.3,22,1.7759825000030105,233
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.3,22,1.8227620000034221,233
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.3,22,0.48402995800279314,233
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.3,22,0.42791679200308863,233
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.3,22,0.414035417001287,233
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.3,22,0.4268907079967903,233
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.3,22,1.7953643329965416,233
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.3,22,1.7645285000035074,233
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.3,22,1.7942124999972293,233
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,22,1.7901842909996049,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,22,0.42574483399948804,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,22,0.4327117080028984,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,22,0.42054158299288247,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,22,0.4338347079974483,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.3,23,1.8048685829999158,233
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.3,23,1.7887733750030748,233
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.3,23,1.7821641249975073,233
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.3,23,1.8102167079996434,233
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.3,23,0.5163663749990519,233
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.3,23,0.46147000000200933,233
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.3,23,0.44884708400059026,233
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.3,23,0.4929485000029672,233
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.3,23,1.787385625000752,233
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.3,23,1.8286215830012225,233
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.3,23,1.7833167080025305,233
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.3,23,1.8063842080009636,233
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.3,23,0.39702933399530593,233
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.3,23,0.427036417000636,233
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.3,23,0.39065883299917914,233
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.3,23,0.42569354199804366,233
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.3,23,1.7957920409971848,233
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.3,23,1.7987030839940417,233
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.3,23,1.7828151659996365,233
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.3,23,1.8559626669957652,233
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.3,23,0.4316686660022242,233
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.3,23,0.43349633300385904,233
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.3,23,0.4185920839954633,233
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.3,23,0.46523583400266943,233
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.3,23,1.824012583005242,233
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.3,23,1.7966412079986185,233
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.3,23,1.793300959005137,233
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,23,1.7861422499991022,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,23,0.4847476249997271,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,23,0.4307554170009098,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,23,0.416032291999727,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,23,0.46138220799912233,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.3,24,1.772251583999605,233
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.3,24,1.7769458750044578,233
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.3,24,1.8285654999999679,233
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.3,24,1.786956417003239,233
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.3,24,0.4519947500011767,233
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.3,24,0.49648899999738205,233
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.3,24,0.44689437500346685,233
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.3,24,0.4914529159941594,233
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.3,24,1.7762996669989661,233
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.3,24,1.7863278750010068,233
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.3,24,1.813459832999797,233
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.3,24,1.7699076659991988,233
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.3,24,0.42294891599885887,233
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.3,24,0.3996285000030184,233
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.3,24,0.41101570799946785,233
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.3,24,0.40153287499560975,233
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.3,24,1.7818631249974715,233
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.3,24,1.9010065420006867,233
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.3,24,1.7710506659932435,233
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.3,24,1.7787909170001512,233
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.3,24,0.4217290000015055,233
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.3,24,0.45464704200276174,233
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.3,24,0.41300208399479743,233
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.3,24,0.49292570800025715,233
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.3,24,1.773877583000285,233
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.3,24,1.81702999999834,233
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.3,24,1.792889083000773,233
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.3,24,1.7921275830012746,233
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.3,24,0.42420837499958,233
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.3,24,0.4292057089987793,233
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.3,24,0.41605304200493265,233
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.3,24,0.4286815419982304,233
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,0,0.666575292001653,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,0,0.6337369170068996,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,0,0.6084077500054264,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,0,0.6059643330008839,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,0,0.170526832996984,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,0,0.1697345829961705,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,0,0.16590995799924713,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,0,0.1722754999937024,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,0,0.6419333750018268,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,0,0.6336838330025785,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,0,0.6153897080002935,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,0,0.6103951249970123,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,0,0.14900579200184438,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,0,0.15258129200083204,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,0,0.14661124999838648,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,0,0.17728704199544154,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,0,0.6800772080023307,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,0,0.6160069589968771,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,0,0.6132279590019607,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,0,0.6191702090000035,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,0,0.16297787499934202,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,0,0.1647057920054067,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,0,0.16046916699997382,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,0,0.22635087499656947,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,0,0.6101535830021021,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,0,0.6360327080037678,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,0,0.6061772079992807,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,0,0.6074507079974865,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,0,0.1584767499953159,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,0,0.15994379100447986,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,0,0.15776775000267662,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,0,0.15992774999904213,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,1,0.6393966249961522,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,1,0.6129425409963005,77
funding,((comment | contributor)+ creator)* date,csr_matrix,tensor_based_rpq,0.1,1,0.6132545840009698,77
funding,((creator+) | comment) contributor date*,csr_matrix,tensor_based_rpq,0.1,1,0.6133591660036473,77
funding,(comment | contributor)* creator date+,csr_matrix,ms_bfs_based_rpq,0.1,1,0.16933791699557332,77
funding,comment (contributor | creator)* date+,csr_matrix,ms_bfs_based_rpq,0.1,1,0.1752272500016261,77
funding,((comment | contributor)+ creator)* date,csr_matrix,ms_bfs_based_rpq,0.1,1,0.18238787500013132,77
funding,((creator+) | comment) contributor date*,csr_matrix,ms_bfs_based_rpq,0.1,1,0.1712697080001817,77
funding,(comment | contributor)* creator date+,csc_matrix,tensor_based_rpq,0.1,1,0.6145178750011837,77
funding,comment (contributor | creator)* date+,csc_matrix,tensor_based_rpq,0.1,1,0.6090338340000017,77
funding,((comment | contributor)+ creator)* date,csc_matrix,tensor_based_rpq,0.1,1,0.6200020409960416,77
funding,((creator+) | comment) contributor date*,csc_matrix,tensor_based_rpq,0.1,1,0.6403260419974686,77
funding,(comment | contributor)* creator date+,csc_matrix,ms_bfs_based_rpq,0.1,1,0.1493489580025198,77
funding,comment (contributor | creator)* date+,csc_matrix,ms_bfs_based_rpq,0.1,1,0.15289858399773948,77
funding,((comment | contributor)+ creator)* date,csc_matrix,ms_bfs_based_rpq,0.1,1,0.14887987499969313,77
funding,((creator+) | comment) contributor date*,csc_matrix,ms_bfs_based_rpq,0.1,1,0.17692083300062222,77
funding,(comment | contributor)* creator date+,lil_matrix,tensor_based_rpq,0.1,1,0.6895866249979008,77
funding,comment (contributor | creator)* date+,lil_matrix,tensor_based_rpq,0.1,1,0.6179589169987594,77
funding,((comment | contributor)+ creator)* date,lil_matrix,tensor_based_rpq,0.1,1,0.6189089999970747,77
funding,((creator+) | comment) contributor date*,lil_matrix,tensor_based_rpq,0.1,1,0.6417287090007449,77
funding,(comment | contributor)* creator date+,lil_matrix,ms_bfs_based_rpq,0.1,1,0.16281212500325637,77
funding,comment (contributor | creator)* date+,lil_matrix,ms_bfs_based_rpq,0.1,1,0.1656140420018346,77
funding,((comment | contributor)+ creator)* date,lil_matrix,ms_bfs_based_rpq,0.1,1,0.16050220899342094,77
funding,((creator+) | comment) contributor date*,lil_matrix,ms_bfs_based_rpq,0.1,1,0.2260729170011473,77
funding,(comment | contributor)* creator date+,coo_matrix,tensor_based_rpq,0.1,1,0.6078146250001737,77
funding,comment (contributor | creator)* date+,coo_matrix,tensor_based_rpq,0.1,1,0.6416777499980526,77
funding,((comment | contributor)+ creator)* date,coo_matrix,tensor_based_rpq,0.1,1,0.6119904579973081,77
funding,((creator+) | comment) contributor date*,coo_matrix,tensor_based_rpq,0.1,1,0.6103632500016829,77
funding,(comment | contributor)* creator date+,coo_matrix,ms_bfs_based_rpq,0.1,1,0.19793466699775308,77
funding,comment (contributor | creator)* date+,coo_matrix,ms_bfs_based_rpq,0.1,1,0.16168016599840485,77
funding,((comment | contributor)+ creator)* date,coo_matrix,ms_bfs_based_rpq,0.1,1,0.15876866699545644,77
funding,((creator+) | comment) contributor date*,coo_matrix,ms_bfs_based_rpq,0.1,1,0.16435354199347785,77
funding,(comment | contributor)* creator date+,csr_matrix,tensor_based_rpq,0.1,2,0.618133834002947,77
funding,comment (contributor | creator)* date+,csr_matrix,tensor_based_rpq,0.1,2,0.6348450419973233,77
